command,caller,callee,timestamp,hidden,completed
card,136443427230449664,affordab1e,1717927103,True,True
card,136443427230449664,notMiku,1717927117,False,True
card,136443427230449664,loodlow,1717934302,True,True
card,874197494714757170,Tenes9999,1717935406,False,True
card,443440801884798976,Unknown,1717938434,False,False
connect,443440801884798976,Surf1920,1717938440,False,True
card,443440801884798976,Surf1920,1717938447,False,True
card,667198758626263047,Tyloo,1717939284,False,True
card,711137004020301884,Andronicus,1717941694,False,True
card,1078697581015732376,EERRMM,1717941942,False,True
card,406029742064664577,gabboooz,1717947115,False,True
card,797456812873220127,Unknown,1717947207,False,False
connect,797456812873220127,tijnot,1717947218,False,True
card,797456812873220127,Tijnot,1717947238,False,True
card,962460708698738770,76543211,1717947723,False,True
card,1171272161277775902,unfl1pp3d_,1717955721,False,True
plot,287063501804142592,Couriway,1717959364,True,True
card,394962757130387466,MultiPori,1717961614,True,True
card,802160917897805865,BridgeBastion,1717962813,False,True
plot,962460708698738770,76543211,1717963277,True,True
card,952130853423702066,imZaX,1717971052,False,True
card,280092327354040322,sacanagem_online,1717982045,False,True
card,731269817440665640,OG_MineMan,1717985821,False,True
card,485509175305043979,Ctrl_ZZ,1717987428,False,True
card,458191731448479746,tommorerow,1717997290,False,True
card,458035651015606284,_hpx,1717998982,False,True
card,136443427230449664,oshgay,1718000174,True,True
card,136443427230449664,Ferrus_Cube,1718014599,False,True
card,348109541369577483,BeefSalad,1718019117,False,True
card,136443427230449664,hackingnoises,1718029088,False,True
match,298936021557706754,1010842,1718032083,False,False
match,298936021557706754,1010842,1718032128,False,False
card,298936021557706754,Nadoms,1718032215,False,True
plot,298936021557706754,Nadoms,1718032226,False,True
match,298936021557706754,1010842,1718032233,False,False
match,298936021557706754,1010842,1718032400,False,True
match,491569226792960012,1012684,1718032453,False,True
match,962460708698738770,1012047,1718032704,True,False
match,962460708698738770,1012047,1718032761,False,False
match,287063501804142592,1014651,1718032809,False,True
card,791020252816343060,Unknown,1718033745,False,False
connect,791020252816343060,SBR0S,1718033759,False,True
card,791020252816343060,SBR0S,1718033775,False,True
match,298936021557706754,652059,1718033961,False,True
match,298936021557706754,652059,1718034000,False,True
card,1078697581015732376,EERRMM,1718034214,False,True
card,1177788129147637800,le4ves,1718034818,False,True
match,298936021557706754,1012047,1718034979,False,True
match,136443427230449664,Unknown,1718035683,False,False
card,136443427230449664,Mar1n,1718035707,False,True
match,348109541369577483,1011403,1718040551,False,True
match,298936021557706754,1014857,1718044067,False,True
plot,287063501804142592,Danterus,1718044411,True,True
match,287063501804142592,1014782,1718044424,False,True
card,874197494714757170,Tenes9999,1718052805,False,True
plot,449737494834184224,HeatLovers,1718054939,False,True
plot,952130853423702066,imZaX,1718060207,False,True
match,952130853423702066,1014127,1718060300,True,True
card,928972000557404200,Unknown,1718061354,False,False
card,928972000557404200,loodlow,1718061373,False,True
plot,874197494714757170,Tenes9999,1718070092,False,True
card,581220650606133260,mangrovejack,1718072605,False,True
card,136443427230449664,fmumi,1718084992,True,True
card,264315430385090562,Piissii,1718099095,False,True
card,734396366922448916,xellish,1718100298,False,True
match,298936021557706754,993756,1718103277,False,True
match,882591120004100116,1011667,1718110023,False,True
card,882591120004100116,QuantumUltimate,1718110062,False,True
card,136443427230449664,fmumi,1718111824,True,True
match,1078697581015732376,EERRMM,1718116023,False,False
card,731269817440665640,OG_MineMan,1718121514,False,True
match,731269817440665640,1016547,1718121761,False,True
card,758121007805366302,Katboi32,1718122080,False,True
card,791020252816343060,SBR0S,1718143487,False,True
match,298936021557706754,1014857,1718144179,False,True
plot,731269817440665640,OG_MineMan,1718145491,False,True
plot,731269817440665640,OG_MineMan,1718145513,False,True
match,731269817440665640,1017630,1718161681,False,True
card,424399568751296512,MuhammadPro5741,1718165208,False,True
match,264315430385090562,1017945,1718179113,False,True
card,424399568751296512,MuhammadPro5741,1718179137,False,True
plot,264315430385090562,Piissii,1718179204,False,True
match,264315430385090562,1015961,1718179521,False,True
match,264315430385090562,993223,1718179609,False,True
card,264315430385090562,Piissii,1718186934,False,True
match,619844562361516073,1016971,1718189568,False,True
match,619844562361516073,1017119,1718189648,False,True
match,619844562361516073,1014843,1718189679,False,True
match,1024167959519821874,Unknown,1718191348,False,False
connect,1024167959519821874,RishFish_,1718191375,False,True
match,1024167959519821874,1018008,1718191387,False,True
plot,1024167959519821874,RishFish_,1718191434,False,True
card,882591120004100116,QuantumUltimate,1718193429,False,True
card,882591120004100116,rekrap2,1718193443,False,True
card,882591120004100116,doogile,1718193542,False,True
card,458191731448479746,tommorerow,1718200522,False,True
card,332542717055991819,BadGamer,1718202754,False,True
card,1171272161277775902,unfl1pp3d_,1718207828,False,True
card,1171272161277775902,unfl1pp3d_,1718209114,False,True
card,996558596072554556,Hypn0tic2030,1718212247,False,True
card,1171272161277775902,unfl1pp3d_,1718214893,False,True
card,287063501804142592,Danterus,1718216257,False,True
card,659881222897664017,Unknown,1718216833,False,False
card,1171272161277775902,unfl1pp3d_,1718217019,False,True
card,1171272161277775902,doogile,1718217096,False,True
card,1171272161277775902,lowk3y_,1718217133,False,True
card,136443427230449664,Ferrus_Cube,1718218022,True,True
card,264315430385090562,Piissii,1718218112,False,True
plot,681853467563786241,Frankey32,1718222727,True,True
plot,681853467563786241,Frankey32,1718222762,False,True
card,665713676870746132,dinonuggieboi,1718224060,False,True
card,592012050985648148,Leakyss,1718224176,False,True
card,731269817440665640,OG_MineMan,1718225790,False,True
card,619844562361516073,CallMeBlumi,1718233791,False,True
card,619844562361516073,AllofMe,1718233802,False,True
match,298936021557706754,1019428,1718234903,False,True
match,1171272161277775902,1019515,1718239983,False,True
match,298936021557706754,1019518,1718240534,False,True
card,1171272161277775902,unfl1pp3d_,1718241370,False,True
match,1171272161277775902,1019533,1718241406,False,True
card,1078697581015732376,Unknown,1718249112,False,False
card,1078697581015732376,EERRMM,1718249122,False,True
card,424399568751296512,MuhammadPro5741,1718251059,False,True
card,622277024937148426,MrSpirited,1718252807,False,True
card,1078697581015732376,KrystlSR,1718271147,False,True
card,946303355121201163,GradientGray,1718274806,False,True
card,946303355121201163,3bedaxe,1718274839,False,True
card,546770022996115489,Mindartis_YT,1718275657,False,True
card,570970117522063370,Endaya,1718277071,False,True
match,298936021557706754,1019518,1718279893,False,True
card,181610343548583936,ninpup,1718283104,True,True
card,509012886195011625,KostuGaming,1718283611,False,True
plot,667198758626263047,MCjiuli,1718288612,False,True
match,891469440997273660,1019135,1718289933,False,True
match,891469440997273660,1,1718289980,False,False
match,891469440997273660,1019134,1718289995,False,False
match,891469440997273660,1020633,1718296315,False,True
card,298936021557706754,Nadoms,1718296624,False,True
card,298936021557706754,doogile,1718297464,False,True
plot,298936021557706754,doogile,1718297543,False,True
plot,491569226792960012,bing_pigs,1718300365,True,True
card,1078697581015732376,EERRMM,1718337909,False,True
card,196092336256581632,Unknown,1718338859,False,False
connect,196092336256581632,paukll,1718338869,False,True
card,196092336256581632,paukll,1718338881,False,True
card,710082931376259092,fishbutfast,1718344241,False,True
card,1078697581015732376,EERRMM,1718354624,False,True
card,533343266645606400,big_pizu,1718358757,True,True
card,1024167959519821874,RishFish_,1718368198,False,True
card,136443427230449664,shimuon,1718372165,True,True
card,136443427230449664,Frankey32,1718382856,True,True
card,1244796465935683616,doogile,1718391531,True,True
card,1244796465935683616,bing_pigs,1718391603,True,True
card,1244796465935683616,Timorat,1718391698,True,True
card,1244796465935683616,Couriway,1718391877,True,True
card,1244796465935683616,Couriway,1718391877,True,True
card,332542717055991819,JackoWacko62,1718396156,False,True
card,1171272161277775902,unfl1pp3d_,1718397557,False,True
card,1244796465935683616,lowk3y_,1718397751,True,True
card,1171272161277775902,unfl1pp3d_,1718408919,False,True
card,1171272161277775902,unfl1pp3d_,1718417533,False,True
plot,630273751249977344,Unknown,1718418030,False,False
connect,630273751249977344,BlazeMind,1718418077,False,True
plot,630273751249977344,BlazeMind,1718418092,False,True
plot,630273751249977344,BlazeMind,1718418179,True,True
plot,630273751249977344,BlazeMind,1718418279,True,True
connect,919371119293771777,Mocasian,1718419839,False,True
card,919371119293771777,Mocasian,1718419876,True,True
card,1078697581015732376,Fulham,1718428521,False,True
card,1078697581015732376,EERRMM,1718428544,False,True
card,136443427230449664,Hypn0tic2030,1718439734,True,True
match,136443427230449664,1023814,1718439769,False,True
help,619844562361516073,None,1718446166,False,True
card,619844562361516073,CallMeBlumi,1718446195,False,True
plot,298936021557706754,Nadoms,1718446761,False,True
card,298936021557706754,Nadoms,1718446984,False,True
card,592012050985648148,methiu03_m,1718452167,False,True
plot,264315430385090562,Piissii,1718452215,False,True
card,592012050985648148,_xLukyng,1718452233,False,True
card,592012050985648148,Leakyss,1718452269,False,True
card,1171272161277775902,Fulham,1718462692,False,True
card,136443427230449664,NottAntoo,1718466943,True,True
plot,619844562361516073,CallMeBlumi,1718474450,False,True
card,896451973354782740,regioncatboyrawr,1718475083,False,True
card,802160917897805865,BridgeBastion,1718486257,False,True
card,802160917897805865,BridgeBastion,1718488571,False,True
card,1029930359611207680,ArtzExists_,1718500773,False,True
card,136443427230449664,ParaF,1718529146,True,True
card,136443427230449664,shimuon,1718529165,True,True
card,667198758626263047,Chengzi_Yulun,1718533122,False,True
card,954169930163572806,lowk3y_,1718554734,False,True
card,1177788129147637800,le4ves,1718557890,False,True
match,298936021557706754,1027404,1718560186,False,True
card,256088109274497024,Kxpow,1718562015,False,True
card,256088109274497024,Kxpow,1718570856,False,True
match,298936021557706754,1027606,1718571686,False,True
plot,681853467563786241,Frankey32,1718573701,True,True
plot,681853467563786241,Frankey32,1718573748,True,True
card,681853467563786241,Frankey32,1718573768,True,True
card,802160917897805865,BridgeBastion,1718578716,False,True
plot,1220604093660266581,The_youzu,1718619182,False,True
plot,1220604093660266581,The_youzu,1718619491,True,True
card,1039507105796866138,Unknown,1718619777,False,False
card,1220604093660266581,The_youzu,1718619818,True,True
card,1058051217244303391,Unknown,1718619852,False,False
card,1058051217244303391,Unknown,1718619874,False,False
card,1220604093660266581,LEC666888,1718619970,True,True
card,1220604093660266581,2nfiniteSix,1718620224,True,True
card,1220604093660266581,affordab1e,1718620272,True,True
card,1220604093660266581,SZANluvSWK,1718620330,True,True
card,1220604093660266581,m3rcury_uwu,1718620385,True,True
card,1220604093660266581,tantankoQAQ,1718620462,True,True
card,1220604093660266581,Tenes9999,1718620555,True,True
card,1220604093660266581,lowbdQAQ,1718620604,True,True
card,1220604093660266581,OneOf_,1718620901,True,True
card,1220604093660266581,Squirrelzh,1718621290,True,True
card,1220604093660266581,Piggy_pog,1718621536,True,True
card,1220604093660266581,Xiao_tian_yo,1718622055,True,True
card,952130853423702066,imZaX,1718624108,False,True
match,298936021557706754,1027606,1718631463,False,True
plot,298936021557706754,Odyssey1337x,1718631489,False,True
match,891469440997273660,1020913\,1718631496,False,False
match,341992039325368320,Unknown,1718631498,False,False
connect,341992039325368320,Obotron,1718631510,False,True
match,341992039325368320,1025297,1718631541,False,True
match,891469440997273660,1020913,1718631551,False,True
card,298936021557706754,Nadoms,1718631649,False,True
card,341992039325368320,Obotron,1718631658,False,True
card,891469440997273660,Odyssey1337x,1718631665,False,True
card,606785372394881024,Starchomper,1718631815,False,True
connect,575790115905863681,turpel,1718632030,False,True
connect,891469440997273660,doogile,1718632134,False,False
connect,891469440997273660,feinberg,1718632147,False,False
card,891469440997273660,Feinberg,1718632155,False,True
disconnect,891469440997273660,feinberg,1718632326,False,True
connect,891469440997273660,odyssey1337c,1718632344,False,True
connect,891469440997273660,Odyssey1337x,1718632354,False,False
connect,450660349268590601,LilMinien,1718633465,False,True
